fingerprint,cluster_size,record_ids
70a95718234edcb5f2cdb765c689f95ac1a0b218df08ef8eef5e02e9155839c4,2,pdmx-qmursmqmfy5db93ztg2yr7r3wfxwdui3jwyj8gxrwhlevb;pdmx-qmyhhcryenf41yxcrhrxgfn4gylllunhzdmtwffb3u2paf
714225e63a80d32eeb83f97e8c8789133eb8567614c772518784d731868cb17e,2,pdmx-qmuzg8fpvt7tt9zggzrkhxqf2v7zz56ljsuwhgwp7zjb9b;pdmx-qmwtlkdn52qdxrblfc2afh5bjh76daj15yjl1ncinhgnmc
714c3972adeb2b08968a1445163d766e33b09b26c11f0618b42f28adcfc87d0b,2,pdmx-qmsjwh5xkphircasxvscehd1piexxztv8fqfkh9sujwfck;pdmx-qmuhkdspugn1mmara1pqykjbyylantuv6rnbpfchkpdaru
714cb1d9c2dae93b47333e894dfcffe68ccaa7088a0cfde6dca8c3dd00367267,2,pdmx-qmxnpmnc9makzpazpxn1rfm5eqknnwdhqktamn1ecydabf;pdmx-qmytydxp6sdhccrhrmzg1fn4rihjqvabvgehguxplbuv6a
718f0c80643dcd36c0a6fb69c7b957d9eee2b0a434f40553c5d55c8fd30af2c0,2,pdmx-qmrwkn1ygmj6nske9gp881tcl6xf5yva1r2ylgt1emwnrw;pdmx-qmutsosczw4pznutcfqsqksd7acjrmiubg8ghynwv6v8ng
724f3b2b8602aa4eff728c5a2519a6ac3ad0333ee2127af9f430c848add4ebcb,2,pdmx-qmblbgugw5isugbnqz4gtrpu9htad2iwxlfhsjt2vykkme;pdmx-qmrssstztws2kmsxktswxcv1fus6qt1wnb6t9kk62wa92b
72c68686db32f0db28ea1b28f97df7b05a94018bc560784bc9cd47190e2bd5f0,2,pdmx-qmrfvvgxqgxqpkwutjphtkzpe8mkimyf9roumjbfvrfnjb;pdmx-qmrhdjacs3wefuh2mz1dnqwyyys7s7d5qjnkma816vk2xc
72e11d341278119585ad9a5477a5f2c5f7938f25fdc577d568fd2848e1f6ab54,2,pdmx-qmenfgguh4z2raduicbgdnprf2xuykvlwcvyphhfasnn6v;pdmx-qmpm5rgd8sb8ekzoco74tmrdzvmtd3wnrq3k1nztivkbsv
734a22b5c1cc436ee24b580473da386478b10951e460686f658f4e6686d8dc88,2,pdmx-qmt76vqcrsq1lhlrsaeaa7r3uwttj7m4rk7qw16dgjhbcy;pdmx-qmuk9h4dmuamto5rfzwy5nxpzzhqe9gpozm7rewbjuyrcl
7392397e68735563de18ec10dbf7b805d0b30c6c98329b29285738ab13639c71,2,pdmx-qmczumljchfgard4tmxb8zbmact6vuh5e4ttjxzm5u6xky;pdmx-qmxs7qezknlp7qzuq1svldwizyuxxaewfqfeopymueuzyx
746831fd59223be0e06aa280cbb489d87433422403b728f4e29fb112fc3dd375,2,pdmx-qmp5vxc2c7ydqefsxt2nadoqwxa6hohhukb8lxd1ihprf2;pdmx-qms1hrz9egmt8gxhl7lxczufspvlfsyhq16evdj5rj75kn
74810d1c59f1fa8929e621e5025ca20b41c776781f2eb25272374b176ca727c6,2,pdmx-qmeikfblnrju7ozq8dsucarsuvfqhhfs9ert1je1tebvcu;pdmx-qmrwmkywap9pbukjuk8gv8hs1pph1wryv9mtt5nuzafhbx
76fdc455601a22fa758b85d67b8379d23b85ff45acd3340381d11ecc7baee686,2,pdmx-qmeksmr7xgc7ufor2f5awz3xjqapp5rsied2mh7dzk8vbf;pdmx-qmqwsgndgwegf8gzvrn5dta9pjdxgmxdmuzvoyhsznd13b
77a17f68aa51830e99c68816530eea7d5b6beea93604131d1eb103a9f437a653,2,pdmx-qmaupa6cjc7trkkywhuqaetv5buoxzh7unr87mkzsumnrx;pdmx-qmft3wgtkefyajexyibjsnk2tv5hva4kdrqftl3tjysqbf
77a2f0a3254a28c5b171132253eb58b4da2c387c9f44fe6104d32b8d3847905d,2,pdmx-qmf1hlqh15ze3pdlkxjwmptbmz6pqqj3cuayivjvzk5jy2;pdmx-qmqjxdyze6uhwmcrccsqponzgswgemmlfqajmnhe9swev5
77fa19168ab27719627d3f86bfb14bd52c8c5a3c926fc250182bbb2719fbf07e,2,pdmx-qmnqfsrje6wrgyktv79y1e3znh7w1dzrivaggnzppzte5a;pdmx-qmqgofbgklntgayr3cv9tbjfkgmbdbmjrep4vaaja24qgl
78489971cdd45a4e6100f26b5f57e70dae74790746e0bd016327836d83fb155b,2,pdmx-qmeatsvvf82gqazw4b47tfaafqfwjibawjnefke6ifcdm8;pdmx-qmxbvn369wzrsjj9slnh3gus7bcige2cbzdnxetplqpv8x
7892b0f76ba0925a73f588a4bcc678c7d3740b844824d28be120d50167ad76b8,2,pdmx-qmpcxanbnkbzaebxnatxuhwm2bw7wfuunadnl3dpz5wsmo;pdmx-qmwuztstspp3qpmrcnunknxemrb7qe7dkv4syvmawjtvuu
78c4ead84b1c6d0e889a7a4737a2e15d1c88b333537288b95c2ef7e43b0f96bb,2,pdmx-qmfqmgkz3an2rlswfn8fwkqrcvwbn7jha4fvfbtvffaqwd;pdmx-qmqaxx6rgsbtwmwxamtweanzdjvxe34ditmy9coycfn9cd
79edfc6f81c3c5230f962697d1adcea6ba079d4b362a9670d7e3e87c1b2e6f64,2,pdmx-qmcv5igqmh9uuapkinhwfdk3brq5v7l8nutrt7qr1o7nzo;pdmx-qmzzvey8nhu1cxdxxvkha4iaphieo29i1k9nfk7ghc1hux
7c2702880e791d6b9420c0e185c790bed78bf1e6fd00fe9a6e8e1bb38be2265a,2,pdmx-qmajhjdtfgg8lqhwtxwrdy3vahjfcnqmrwkwacybfsn1v2;pdmx-qme9wcxudsb1zf3mefgxqmberwhcfv4jfxd64euvymqwyc
7c28bb73094823329131a5b633f096640c9e4695d8d2b63af6539c89362f4c3a,2,pdmx-qmc3t11xxirvxxa5e4p8xzwf2xm1dkuyru9k5bzqckeieb;pdmx-qmusz3w1cdkdf2ylprd68ryagfnthdatjo4c9gbt6httwg
7c3642e6dea57fb91fa0c33aaf4a2137b7bb0d9b25e67d48a3227965db04ae93,2,pdmx-qmxms6qtbbbsqyfx92cetvl3za1nhhexm2xmmkykk5ksir;pdmx-qmxqkghd12mxpmuimhvbrsko6jej4txnhdm3ps8cmiqa4m
7c6adadc05e00b3a79a1cd63662ae82812293918ce2c2cdd954ec0655f15ac01,2,pdmx-qmt8o5jrcnytvcd3ecax5umcn8kia31fajyrgfqjfqn8sb;pdmx-qmucqdwkrflldtmcgqisbkvq1yfxa23x8fvtntcnq4jogg
7ca7a93d75d868ee46928f4f149d783d8d1596f3e96586229e3c15d5ed6f320b,2,pdmx-qmeljq9hnwaauy4wsobdot5cmqmkltujn3cyyrscrflde9;pdmx-qmq5icbmdvtv7ezvdapixcioreornpz6jnw63t4shpcvpy
7ca8277b860acfbcca79b59a7ead6179d5f0ddd780c4e68e156f9306fab8a356,2,pdmx-qmphte6unymig13sgd35rmfp46xheakwp9upzz3npm2hr9;pdmx-qmtzibi2p6f3cf1etx4kaf7dwg8cscw7cnb5f8nuwbpwvk
7cb1fc19714b5ef621ead12fff275827e0686d1241ebdf79a76466dd525c73b4,2,pdmx-qme854we7mybzicvqgn5mxwdlvxpexaaddn15qwgefqxaa;pdmx-qmslvaagx7k9c1knta74akmf8atdxtg5tlypd8u18ygkhr
7d04552ea783fe53137db42315b0758f58d08bf3a200fdbe933f4db4eeafe96d,2,pdmx-qmruk7mp3kbqtvyg66eoqhqpvdo9wssggyg5tnw6fcw4s1;pdmx-qmwkzymwquwvhjnjeubkmefqw5dtz5p85nawfxvjpujjtx
7d6d4050e56f7e19876bfe08e1ee1c2491946fa993ff7afbb36833396ef309d7,2,pdmx-qmaktpsuqbwyhywmqig2vfewgfxmp7afcufvwwevczbie4;pdmx-qmt71qee1rvqmvhugkwudr8tqbm22dbe7egxn5krrrjc3l
7d89a0cee198fbb809b0c9979e462718c9a12913326bd3d1d11ba1f5806d404b,2,pdmx-qmqqjndjigefpqiq8tadudtp4in5hrpprjszh4733xmqzz;pdmx-qmz5edkbhev9jepbpr9mcdsercphfnspkgplhjwjtztitu
7eb0a46518df5ee07363d825a9f5a4b2fb5f59cce0c911df352fc54117f152b0,2,pdmx-qmftd1cp9bzhjdxryih2css6riugqjcmgxsrud8wvvycbb;pdmx-qmxwny3mfzppazetvphv3c6rhqox7mq7vb33rosc1tdhms
7efd9a22bf2f43653079969595e80f17efced0a0e4d309e2dff13feeefbc7af9,2,pdmx-qmd2tqd9jryaahea1r2pectlsajkzxfh67t8medqt4jdhn;pdmx-qmeblaerfwmnwgnkdpwxu2di3mi43ictwrg3otw1mgrrpu
7fce7011889e9e0c311eb632e36aa4ef83f7ac2e86ee63544b676fb9d1687e05,2,pdmx-qmcylbtep6wphuvdrjvyxtpvjzrogm2ftzqgcnosv86vve;pdmx-qmxxgva5oec2pepw1sdfoni62fm9bz1zxj2cpynfarpzqy
826e360940011eefee19e087d1f560ae2d3677357a553ffe0f230b6cd3556d89,2,pdmx-qmaa8ytbqvp9xcmjffrrthebfy5qspco7zoz5bjziyz9t3;pdmx-qmbuk8khfuqdm7rnvqbbgf7tx4v8w818ksy3ia9zqupikg
8279466846197b874761607a48d4a823151b46303450bc492786ab8aa098f001,2,pdmx-qmnxknrfxzsdfsqwnzfrudrau5ygpgovjzbbdra5htah83;pdmx-qmzyjsmypubvypkvwoueus3hvybvhlmd3iqtkvk7f1gxtv
83be9cc0b2ee5066acdc3de58b1e64482e9a27af15bc0a917a4a6ac92be9e08b,2,pdmx-qmagkqyubb313ethcjordrdjsf6berpsepgs8eyjmh6uey;pdmx-qmxyul8xbv2vmanvppsoxaxrgs2wiqxjhn74yyngpxm62f
840c844d79df3f6468d5f0709c4e61bfcfaa87dc04368ae8e16c7f89b9ef9705,2,pdmx-qmbr5sdccndgpnmrdwgmsrhq8jaai6hn9x17xxscxewrng;pdmx-qmxar28z5bz2nrcgcfrwymuvbmubvdumf3ktzydzrbxvds
85014ec9dfae5d1402a90b3e64310acf73f675aedb82f25011d50ad9387dc75f,2,pdmx-qmtsnuws5qsk7guvbcyozgdny2mpnkxtdkgaab71mdu42d;pdmx-qmwuj7l6nq7vhmddlbm1rqw5ntehxutvlg3ja1y12akucz
85959a8a54f1b35045581fc2cd98b94de3d2ab879eeb06dea483d56af8a72f89,2,pdmx-qmadj29kwxhymrdwbes1ebf8mfy1lasxskhdlvpgqkku9k;pdmx-qmerqbugnf6gfgbxvggm5uzdutvu9cm1recpio4sil64hh
8615207af9a7f5de22b4bc68d7bec226323de90fc58ed25b1cfb3055d38729d6,2,pdmx-qmpdwryv3czuqjqwm8esczqjp1b4ctdqdvmkaqoyu1hkbv;pdmx-qmtnmnypd816twlvrnmk2a3s6ljzuv8z9den7jsxzj6yqz
86666d6d4d499eb8733a7e784c6b03bbecdfba25c091c84558cef38645ce62b2,2,pdmx-qmbidurkjf5akm5elyjfsbynmcye1ezeauuvusnbtvft2i;pdmx-qmwnhhsf1ztzrfcuf662rvz3n2pg5ud9srkrayrzvzwujs
86a0ed98de418a7103a94251f84f295c24849de0a2ae7078b3e9683e185d2548,2,pdmx-qmv3eza4t3zyifocxrue2v4rghvsqziqvq9fomrjonbkqf;pdmx-qmzbsj87gwcpmjslrn2gvlnhcdiu4imo3w1z7akamelaxs
86ab30a1656d563a4476f377101643b97d8d7b4ef28ae3fd39fe03622a964177,2,pdmx-qmf9gn1x9etdwnbffopzdejvwwxmm7dguaefokpbms7tku;pdmx-qmtr8bgernifgw5takbgm3tayc9uhzf2yxzzfpp8xosgmk
86e7081d1400999a0a483c12cb5982f12c4b9a7805c63a5189c847263eccd8ec,2,pdmx-qmdk4cifb7gkb4gssgfyljeu4wdydeqnfk7ndojvcakjrc;pdmx-qmqlkkhixugtb8nlxbtwclm23vidhitpeprag3uvea2nwx
871ce40b5a1371296ed1065aa4bb38b4072a32e64c4d7d02f0e5020a84dc32bc,2,pdmx-qmt3ihuu8nrri51ww7muhmsuasteqyecpe2hlzgs18ubgx;pdmx-qmybb8zds3nwte49pm4ijkcxbqttbpfyxvp9ukt53cbw4q
8818caca808beb90a691e566a554853d8049375b7b4688a6f3e69e58c9a58dfc,2,pdmx-qmra1j15fcegkdibfyjrfctnnet7x4vmcjrscj67pt7sop;pdmx-qmtlyvyghdisqhq9s9z4syzeda8v5yjcjw1rrlmhfcg2c3
88755d714b6ce47b2197d62e9a191b28dc492554f554a4edd367600d464fbabc,2,pdmx-qmawujclwdqbynnwx84vwv9eyezptxidyac5aeydypjsbp;pdmx-qmz2sfvqhtvrjt3wqb2kvn6rle2aextdiczfqkueej3rz7
88b67101b703fb25c90cbabec7e6ffad929c2224322b144d68dcd788cc646e7d,2,pdmx-qmdujx53ikuqoupotbqeggmfr49vbeatxb7zvhcxedzrqz;pdmx-qmpchvgctcw1pmwenngmh8p5yowiimxjntfekajnes5ezf
89b80fcfe6206617727310f07ffa0bd46352678caa95fa1a6f5ee1f05b068c9a,2,pdmx-qmakmptafh43gfsedpwhpjcn7sdc4jtabtcahn5wqlucj1;pdmx-qmqtpypjbzqbaxp2qfjjfkrrsgrpnroqm4dhvx6ur15mr9
8a599099362c59cdbeb43bdfd98ba02e2a79d6f383afd067010da1dfd5bdc1d9,2,pdmx-qmutrdxnyz6xfab5xxvzjfqhttdixr9gjml34gwmjjdnvr;pdmx-qmzpjz1d4cutptwc5f9btus8z6pt4pkajzg2x9dhhmwvup
8b5a3a242def2edaab24947fd79720d18ac35601c5a072ce21c82b9dddc87662,2,pdmx-qmanghbgrrvr4vzibfk4vvgrr4ttvrouvghswsamfgbeuz;pdmx-qmskndm6wujxqfn3q2tha9coke27hcwz3spjjxaygkblbu
8b7e3d4b71757c923717a01f44ddabb586606774c53c3c084d404420639ccf50,2,pdmx-qmp7wlz3tdjwn2fanaa7vf8pdyzae44tumyycx6qk1sxsv;pdmx-qmxnhv1inqdzj8t3scb8mtszsetwnpasnrajjkmrxoqqg4
8cb0a6c7bcbfad3c5451630fb6d11bf3865b62d53e4988d3ddce535ef84f0bfd,2,pdmx-qmdbxoq1fvd1pzz9mpt56pmtmasjsh5eilivhcidtvrrrq;pdmx-qmsuqv3qnq9ddpzktu8b7cozheqyblcp8ufbgtjpmbxzzj
8ce1cb4f7f6f29c3e792db2ebb3732940de5bfac0a4ed00dc45d0140770438bf,2,pdmx-qmrwbcyrm4xrs47nfmxnpnf3dcjcppjtcqb3uhkk4qdj7b;pdmx-qmyfx6tzmgxd3xwkzltj2y5cfmwr2iuwztlsnfwcempfgu
8d049fb344e19549bf21665fa20f4c245908cec247f29d41e5f77c287804a9e1,2,pdmx-qmcpfkwkazsumwsxk42azcdiqt8ryedgfhkhu3zmzywjdi;pdmx-qmtsqsglirlj4ycmifdn7xjwerh3heparqc8rpbbbfvt17
8d15d46765423bc539a073c33d840c554279f5c79ec2ca6a31f1770c8ae68ad1,2,pdmx-qmqepwzx6fyvcgkwbxfknkj8auyvwjcxsu2prrvsc5oyzw;pdmx-qmwpganr5agtkwnjhfpufjejus3mwkxmrvvtygcsj4j6g2
8d928b57a761fb8ecb3d4064d0d56e1ff7d6fd91656d0e31d3e5c35b8886ec96,2,pdmx-qmdvsxef5dflpjtueo45v3z3unx2knjltoda8qhfzoowzc;pdmx-qmym8co5pcmbmxhdn8hjm1tq43nwub6p1mxqpwffgtfnxm
8db18121a5b79bb60c2d0bbf88536ced60d36495d017892e4a38eb0e9b7a2400,2,pdmx-qmb9rvjp5vepphdma6aulrdowlradepd81yyyzgyt7gjap;pdmx-qmuafx4zmprky8uru27cx6um9k5sy49jjf8j6pxuveg1rh
8dd318698ff3b421f7930ab495154a7fc5403dd7dad0586d8c4eb8f1de063bc7,2,pdmx-qmvh8ogqkbp4n7sauk97gnqzm2vaxgyr63nn2vl3n5lacg;pdmx-qmynlua3asdhg5feeecapzuw38r8nad6jbdltq6j9c5ep4
8e1059c005b2c6d54524e6c2cc60a317d8f81ac57fc1d07649881393c4c87c2c,2,pdmx-qma7wui96fkhlschbav8qpkhvfamgvrzh5mfiwpcdhmve4;pdmx-qmauivtibegmogqryleknnqgqdsnrwc2rvqodvyyt8kbzc
8ea99e092e1732d951f146a96d8b9a2aba78fabfd65a528ee18f96789262d3ce,2,pdmx-qmduh17uwkgy6h7zpixpmcbrrcszzbxjwevvjgi3ggaq4s;pdmx-qmyea7kjf2jahncvkhsepatidm1raq365cpidlwuh4hqkx
8f3e6f5e08dd4d2b09e5ef7a115b807800aa8ca45b0d305a3aa5de905299faa5,2,pdmx-qmctvycbmysra9ackmn89tpxwh9fpw1udduyoatoh7ju8e;pdmx-qmdccqzxz4gqxtsrbjrwcmn9htq9wmovqbtmx9hldqho1m
8f77a45068fb56e4523613d18e5d66ce52ffaa8236e0ce205a0d505c15e16b7e,2,pdmx-qmtfvgpjpgugwi1emtitvihq9ve8t4j5slpksrgfebzhcj;pdmx-qmuwuqh6vvmh6wgxwren43uugdocmfizeh4c4di3bzzjry
9033733fe6637eab2151334898e4e0b2c6d3e956e0f60bc6268dba379a0a13cf,2,pdmx-qms5tffkc7agpprmgfd9a25vatwhuzyxsis4y7hlydaxjq;pdmx-qmssfafmqv4yluxkv5x2sy2a5p7vxrnjqsjnihxmckw4zo
90741bd96fc04232221a984a72fa55276d386dc418d3c5610f58d6903ab8c702,2,pdmx-qmxjybrjv1ghhvpacbkfteqhcbkcvcryhyug638btnvxul;pdmx-qmxzvqgqgktmgd5sd55aeef4zwisyqzxxylh9tj25xlxah
90f3510850bc6cb7e5aaae8e23326bc8d10c81f44ef6143f8ad7de4c03b0b3b7,2,pdmx-qmegf3zryddbrqbpik5uwurtmvnmxn4w7jzvgez4w7n5q4;pdmx-qmy1cbj6hvmxgw8mxprayvfaf5fv1urprr2aqfbwyctrcr
90ff5157eb9a4cb0b93723177676887c0e1b1d769a7396851ded1d2416e2bff6,2,pdmx-qmr3szm7dgt5hzsqylknpcgwwpo3ukr116tbcwxsm8t7m7;pdmx-qmwvcma4b9fnheu9czzdbu8by7a2vcydhgbwfjc5ybwjvg
911deb290effef676252fa5f3d6cd037750b2484d0b401481c39b265eac17e2f,2,pdmx-qmd8pksr3q1voxhqrukutgh4nwufp68tbogqo2rksizrxj;pdmx-qmsqip4wmwtppnho3dm1tzua8k2xasmz3yshplreoxe1vt
915e829ab3e71f90e28d881b37fa7c367f3f66d03d08d7064c2b79785e98487d,2,pdmx-qmqbgddgf85rhthar7tgbpgc3kqa73rgzhabychkq5rkyy;pdmx-qmyqnu8bslrm9dycbmyvh3uvc93habnu4mcbbzzszwhqqf
915f4b9c270c74e56a6c7dc37846cfbd685c83331cccae3c6a7739f052ff670b,2,pdmx-qmfmamhkfbta5cu7ewaa15xywbgantzrsmvznot7tykxqy;pdmx-qmpkjfsqytrq6atwonaqkddcvfkbqkfa5uqhl8dhvtzes9
9168899befde6ae70724517026165db985f529a3b0724977c15652586eed3aed,2,pdmx-qmqqwcyohagy6mngnrasuz1bbyofjdkxecpkcaktvjgafz;pdmx-qmrtf5brgvp14nae3d6mgsw5ptqq8gdaseb1tjsphdnrpx
91a72f6cf587bca6dada21d95c9f0053bfc0f7c00c1012a49e95e80e60427242,2,pdmx-qmrb7h5ioe4zra5mlfpdsuhyg8kt7vfhomejxvguygx6xe;pdmx-qmrqxrjaxrervcqhqgzihemospq8w1f7cjfh363cwm7vdv
91cc024e837c67633422d2f5e3a216dbf95b99d0e665e3e5d0888bb7a26341a5,2,pdmx-qmpp6wwdxceem1cfd9b8wulkditngfsnlu6cpnbk5ugwem;pdmx-qmu7jy8jsgxliwmvbsddkflvbecpdpcx18z2cjiff9wgfv
9268581358d62e36174b5762729188aa0b043c04c0d52f02a59fccb6850eebeb,2,pdmx-qmet2eplujxr6warcemxutp3i9qkqnqnddharjrr1rbnd5;pdmx-qmu1sedg6mmhv92hiu263wt42figs1w62etibggu6orb2w
930b9051e1e66352730995c38d0626a9aad75c08f79761ff3b636fbf9fa7cfa5,2,pdmx-qmvfuazgodnehwqn29yso7qcg8hx9se2ymvhpmdps3k3du;pdmx-qmztljkidrkgerhulqyakmwepha1dtwzqv6qrp6nvb7jzc
932fad411086c2b3d02ccba6643aa207ee759f07da3c600b65fb5c2a7eb85a8d,2,pdmx-qmadhlvuezqzislxv6bpsjmte9crp4hcuy3z5pvdr8s87e;pdmx-qmssqa22ettplrfv9lsm3jm881osaufzhrbnzoh154z4ka
9387b5f68076c4fac7fdb95aeacbce3f7496a46cf5c6a64a9ab87a28082d14da,2,pdmx-qmd5jsi7yngcfayywwihnobsamr5zgltmzlohmlxokepaz;pdmx-qmpxet5arxhfim1phflp36mtgrhrlrkg1uqpcsirssmcgm
93af05057839ad6a241262a25a9a7e2914db9c9f0793466cf95cef8f00e91949,2,pdmx-qmwrxxssuyizebzraxn668ar1plevkw9dfrxg2bmd7mwed;pdmx-qmzeqhdmdwguer2ejlbzstk3pwldcucpdu921sntbw4dnu
93b4ce66c48cc33428f8d82458655bbec3feecd7cf66322c45fd05eac0fe94d4,2,pdmx-qmrumyc9cbjva2av5je7ckphtbjd7sijnehmn45pg4t9oa;pdmx-qmw8gyuwbzkvgkddymzclqzjsry8pkjx4n3fyxuh2pgd3a
93b79172e2d2dd961efb2270b8bd303abe2807e8e0b299d787f0059de65fa342,2,pdmx-qmeiwcw69umiizz73hhdiekxdonyhireqodp8cwpgywxvn;pdmx-qmzcbtar621t42lwdkgkqytnxskpok7xftxrjgphxxdzuw
944c74a5e75e04d88801706631c4fc5d09ac8d0d2415326667e7fce6cd18b3be,2,pdmx-qme4teafygayyxyxqybbzgpf3bfzuky2szqhz2ntq3xwto;pdmx-qmv8jmdcvvsy3tsyylnn432kd3geifbtb6hxtdq7p4jdzz
946c2f89d7d076fc5d6ae2e5bae75bc9c3664e7b12bbee20aa2a9e33685d2b19,2,pdmx-qmafdakpqyor4fsrycbkfpcsyzdzdeamup8hbn5pyhvymr;pdmx-qmnzvh8k7hdulbaeldxncd6oegeer2uhdvpaxhd8omzrjn
948ab73b3dfa305b42de80aa6220d99376234f2dc978c6b102ca254c83a45591,2,pdmx-qmqu3zcgyqwbz9otym3mscvpkugechggdht3m4kuq2vfry;pdmx-qmw6vhjssef1r2eex9levkrl3hcrmmwuexoc27peap9mcm
94a9d83d354ee327d242aa8fbe3d266c9181d2e70c00a8eaf46e4970c7ffb642,2,pdmx-qmqrjmuwnnjoujhqbgahp9uuladhyly3w91pqhn92w4b9m;pdmx-qmuavyrfthmw2buynxgpdqcjjgo6q2ujqmjd6ldtxcpeue
94f3b25e99437e8a689e3989ddb901446e19aa7a657d1c2dd0e34ba528fe2ef7,2,pdmx-qmserjxm6bb5butjaduxdntqy3p52us5caylzho57x4kmh;pdmx-qmxieuvjazgyhlaufm9f2pfsp3fdbydsycge9jgreczdnh
94f891ebf5e01ba53ad0951cd7ae2c700d38ecb9890f6996c7d309d542606918,2,pdmx-qmdgrgbrmalnxfhxv7rt2gxbblxzv99qb3xzbmndctdv8d;pdmx-qmzwp6ry1aftzqnmpdvtifqftsfnspmdc4qszeywntaeae
9565a5048ae18703dece9062b1163b466df2a7977468b315caf7cfaffcf28f0c,2,pdmx-qmruxgkvfgvt1yrpxtsvnjtrrqcqptwkkwjp5mkscosdap;pdmx-qmsgnckpdoazmfuztldn51hffy5oyhgqdrwtnvhdrtmen1
9568ced11dc3a12e41d0e65464c8b09e5f459c96c062c6f8e84b60682aa7449c,2,pdmx-qmrkm5syahyzgcfvcvjtmvmyhzsnzqtpzqhzp5cnpfq54j;pdmx-qmybncpcpycbcbyq5dmx6dppsizakxj1ucjyndm47pfjrm
959a47395293ad4b637560825fa535bf7e351e295292c41b2cf4cc00ce04506f,2,pdmx-qmcs4a3li3kgzeegw1dyp5wppdhjy2nap5d1bsgk4cposy;pdmx-qmxomkmwg8hagplhn5z6jxey8dc5p76mnu4yuxwzfbuvoh
95a6e07c4968094c2c690acd9ae76e2cfd567f55878bd2e410f3d50ba1f95c91,2,pdmx-qmrrwg6nhejpit4bhqfs9ctshsdt3y4revmdqvzfkvbauy;pdmx-qmwqmbrebxmqq8i1mj2j8ju13acxwefgy1385r4pudeert
95feaf4f439d91ed792f006fbe7d700399ab140dbc596733610b5fdb133aafa0,2,pdmx-qmcsjuwhjwtx9ry25nasvihmi6b3am4ehwil6636ztxy8k;pdmx-qmzdnxcrxstk3enwnjysxq1vygxwc9f7iyxu5jj2cca75u
965549736515340369d9cdb98bd86787e1490f3e7b448a3ea0d81cb5a2130690,2,pdmx-qmdgyj33qvtpxpgpy3tbqsq2yknmbp2u5hks8vhc6fwfo3;pdmx-qmpmxgsh2qetcxnx6s8wrvzsrcy9xua3f88rgtnjuxfcqc
96b0f031e91b7f008e5872405654d106c6f6d3cbbbfd678839b9e40d51913369,2,pdmx-qmb1z1gneutarx65chcxhjwsgyan8xtjepkpyva42kirns;pdmx-qmba2xppw9it2stv6kzrs2axv61pjrhbtn2xqivq2gqgtb
96ef880584be5fe8edd68a05bc534b4ade48192899f9c5256e09612138229b7f,2,pdmx-qmwnxtmsrqzftjigu7s5dsnafpyymrlbn5v1e1ewvpva87;pdmx-qmx24k6mvaknahnxkgrqetr1sxzz2remngv75q8tmxzhqy
973ede01bb9e3cf62d605fb646027ea49ea015e7f70921ac8e7093156a22bf98,2,pdmx-qmtapwfgurhp24fyxzgqjaksxsued9cuaxkxcmtv98xhyb;pdmx-qmz74egfebo9r3hl6f1ucxzdht1y5dgquktcjcykvkhn76
9891d5dac55dc785dc22df08181d866a972e686d7d43a54506bc7b4e2269402c,2,pdmx-qmd4uve3a91gcxmadp7gsq2z17rsdhmkb6bsvvvo81vf57;pdmx-qmuyoxecygkdcy12hq4pycpuxs9mhtqgeipjgf6qaarcga
989b0930e0c452c2e4257a1eaab4678a9df4835e3ececd050f3ad8aa0aa69f46,2,pdmx-qma3yan47cw7exzyhgxospwfz2nib4rdbntbe7ygwrqdps;pdmx-qmvjblkx3mlj7bs1xuz1g75kee8dqky8krcs91jcmruezb
98db4de26a516d9c04a698c6ccafee2f133f46600bb39929a8ff3aadecfb95f7,2,pdmx-qmqmjxefxkchuw6m3dujyfzmhemmntu2srnlyr4rojk4gb;pdmx-qmy2rdjy2rcligxnzzgyqsyuwu3dvhmjjwrnbkmn9zhypo
98f2486bfba4f170d26e2cd387a41bbb7e5fff0142b38f77bb55e69c51c39c64,2,pdmx-qmbf9bpqz3jgsdhhnhajtsmaimkkefw3vrpjtlsnztbnua;pdmx-qmqqc8posxuqnvqapfstv4vfv4nqhrcsowathq9schdxtf
994922b296682f88a17d59e2ca959071a49a0386417c176e580b917b991e3928,2,pdmx-qmroypbfuegqjttn6mm3pwtaocdjikemton4ej2zh5kv1i;pdmx-qmvujze6hhzwwtrrh8c56jsxrzgpdbp9hbojdpkgkwqp9x
99e53f8b0a4eacbc918f6e4e90758ceef11707876fa0de4683d24f097ce062e6,2,pdmx-qmfcvnyx7qth8a6iejhnum1cbwfubzrpjzzsdmki7nevu3;pdmx-qmv2w8fz1ckcvxsolxgc7wyc2jna2argv7r2xkjgd4ivmg
9a9fc3f44561a0ad1601e759b938f99074de3a0f92a261b9268233a4c3e9a0ab,2,pdmx-qmajqamppi2zh5xuv1ezvgijjtfofm2xgyba13k3zxbux4;pdmx-qmwpteptpxfmph786jmh79nzc72rqoeym4ehk8gghbe5rw
9b0d486996e5216e7d94d58eb9f0402745aeb39d8a135b4d5cdae603c9a79154,2,pdmx-qmxf4f5qpaadv48aqn4jct8zunqcgm1qsbgm3xqrigucm4;pdmx-qmxwjymupetrkzusmmv5asrlbxen3bttknqdvb5rcwmkvs
